,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
177278,id177278,2,2016-01-23 08:23:55,2016-01-23 08:30:11,5,-73.97734069824219,40.752220153808594,-73.99137878417969,40.75003051757813,N,376
210548,id210548,1,2016-04-15 12:56:44,2016-04-15 13:03:01,3,-73.9832992553711,40.76795959472656,-73.97872161865234,40.776554107666016,N,377
987107,id987107,2,2016-05-24 18:58:14,2016-05-24 19:00:44,1,-73.96262359619139,40.77579879760742,-73.97171783447266,40.7821159362793,N,150
1066972,id1066972,2,2016-06-08 07:47:59,2016-06-08 08:02:37,1,-73.98512268066406,40.736000061035156,-73.97589111328125,40.753761291503906,N,878
523337,id523337,2,2016-06-25 00:17:55,2016-06-25 00:24:33,2,-74.00391387939453,40.72569274902344,-73.99709320068358,40.737152099609375,N,398
973486,id973486,2,2016-05-02 15:07:21,2016-05-02 15:15:19,5,-73.98961639404298,40.72054290771485,-73.99563598632812,40.72116470336913,N,478
899473,id899473,2,2016-05-11 07:14:58,2016-05-11 07:23:03,2,-73.97421264648438,40.78723907470703,-73.96119689941406,40.77177810668945,N,485
1132141,id1132141,2,2016-01-14 07:30:30,2016-01-14 07:34:02,6,-73.97447967529298,40.75138854980469,-73.96698760986328,40.760780334472656,N,212
86293,id086293,1,2016-04-06 08:47:06,2016-04-06 09:22:51,2,-73.86323547363281,40.7700309753418,-73.9759292602539,40.744590759277344,N,2145
1229429,id1229429,2,2016-04-28 20:47:02,2016-04-28 20:58:34,5,-73.98341369628906,40.72611999511719,-73.97752380371094,40.75251007080078,N,692
754572,id754572,1,2016-05-19 08:35:57,2016-05-19 08:52:08,1,-73.9781951904297,40.76390838623047,-73.9873046875,40.75253677368164,N,971
652151,id652151,2,2016-06-26 18:58:05,2016-06-26 19:13:21,1,-73.95774078369139,40.7764892578125,-73.97660064697266,40.75017929077149,N,916
1040218,id1040218,1,2016-02-12 15:15:46,2016-02-12 15:20:00,2,-73.95913696289062,40.77193832397461,-73.9607925415039,40.76910400390625,N,254
1092324,id1092324,2,2016-05-22 01:50:58,2016-05-22 01:56:48,1,-73.93785858154298,40.81610107421875,-73.93482208251955,40.84640884399415,N,350
1096927,id1096927,1,2016-06-26 14:34:49,2016-06-26 14:50:23,1,-73.96283721923827,40.7943229675293,-73.9769287109375,40.76424789428711,N,934
225447,id225447,1,2016-03-21 13:26:40,2016-03-21 13:29:58,1,-73.98755645751955,40.722511291503906,-73.97931671142578,40.720081329345696,N,198
103412,id103412,1,2016-01-24 22:16:42,2016-01-24 22:34:04,1,-74.00053405761719,40.7355842590332,-73.98279571533203,40.717597961425774,N,1042
1135996,id1135996,2,2016-01-26 07:15:18,2016-01-26 07:28:05,1,-73.95481872558594,40.76551055908203,-73.97843170166014,40.77827835083008,N,767
929442,id929442,2,2016-05-27 15:11:33,2016-05-27 15:21:58,1,-73.98253631591797,40.7723503112793,-73.98831176757811,40.764320373535156,N,625
741837,id741837,2,2016-06-19 10:49:53,2016-06-19 10:54:08,4,-73.98121643066406,40.77917098999024,-73.97120666503906,40.789398193359375,N,255
342683,id342683,1,2016-06-07 14:14:35,2016-06-07 14:55:26,1,-74.01506805419923,40.71115112304688,-73.9825210571289,40.767578125,N,2451
39816,id039816,2,2016-01-07 19:54:42,2016-01-07 20:15:23,4,-73.99427032470702,40.7515983581543,-73.94837951660156,40.78245162963867,N,1241
861726,id861726,2,2016-05-27 21:11:41,2016-05-27 21:30:04,2,-74.00167846679686,40.7194709777832,-73.97316741943358,40.67346954345703,N,1103
1146869,id1146869,1,2016-06-01 10:46:44,2016-06-01 11:01:27,2,-73.97037506103516,40.75746154785156,-73.97470092773438,40.74166870117188,N,883
261333,id261333,1,2016-05-03 19:48:10,2016-05-03 20:07:01,1,-73.9943618774414,40.75628280639648,-74.00293731689453,40.70745849609375,N,1131
1287102,id1287102,2,2016-03-25 02:52:29,2016-03-25 02:56:51,1,-73.97035217285155,40.75264358520508,-73.98080444335938,40.72973251342773,N,262
107416,id107416,1,2016-05-03 08:39:49,2016-05-03 08:46:25,1,-73.97483825683594,40.74197387695313,-73.97949981689453,40.74989700317383,N,396
792395,id792395,1,2016-01-01 11:54:24,2016-01-01 12:14:01,2,-73.97442626953125,40.7556266784668,-74.01406860351562,40.71208190917969,N,1177
1127519,id1127519,2,2016-03-15 06:55:41,2016-03-15 07:10:47,1,-74.00967407226562,40.712928771972656,-73.97745513916014,40.75519180297852,N,906
501967,id501967,1,2016-02-24 19:15:04,2016-02-24 19:27:44,1,-73.95309448242188,40.77600479125977,-73.96846771240234,40.7549057006836,N,760
514606,id514606,1,2016-06-19 11:54:47,2016-06-19 12:01:28,1,-74.00169372558595,40.75642776489258,-73.98876190185547,40.7426872253418,N,401
521141,id521141,2,2016-01-16 21:44:25,2016-01-16 21:54:01,1,-73.97942352294923,40.76640701293945,-73.99127960205078,40.7503318786621,N,576
460062,id460062,2,2016-06-24 15:17:34,2016-06-24 16:15:23,1,-73.94862365722656,40.78898239135742,-73.96511840820312,40.67690658569336,N,3469
1295584,id1295584,2,2016-01-19 17:04:42,2016-01-19 17:16:11,1,-73.9768829345703,40.790260314941406,-73.98168182373048,40.76807022094727,N,689
626100,id626100,2,2016-02-16 15:19:00,2016-02-16 15:28:20,1,-73.98175811767578,40.76831817626953,-73.9822540283203,40.7787971496582,N,560
1304395,id1304395,2,2016-05-10 23:58:22,2016-05-11 00:08:40,3,-73.9514923095703,40.71377944946289,-73.95500183105469,40.73527908325195,N,618
259936,id259936,1,2016-03-13 12:01:26,2016-03-13 12:06:15,2,-73.99806976318358,40.740970611572266,-73.99938201904298,40.73348617553711,N,289
430718,id430718,2,2016-04-11 07:02:50,2016-04-11 07:10:55,6,-73.99584197998048,40.759239196777344,-73.99630737304686,40.74428176879883,N,485
1010390,id1010390,2,2016-01-12 04:28:09,2016-01-12 04:35:21,5,-74.0062942504883,40.733497619628906,-73.9817886352539,40.7404899597168,N,432
1220042,id1220042,2,2016-04-10 17:35:56,2016-04-10 17:40:20,1,-73.9558334350586,40.77981948852539,-73.95968627929686,40.78108978271485,N,264
1062778,id1062778,1,2016-02-16 16:14:50,2016-02-16 16:23:43,1,-73.97427368164062,40.75889587402344,-73.95642852783203,40.78379440307617,N,533
587237,id587237,2,2016-02-14 02:15:21,2016-02-14 02:24:20,1,-73.98055267333984,40.730632781982415,-73.96207427978516,40.76791763305664,N,539
520559,id520559,2,2016-02-20 18:25:34,2016-02-20 18:31:37,1,-73.98668670654298,40.76652908325195,-73.98956298828125,40.75912857055664,N,363
725947,id725947,1,2016-02-18 20:41:47,2016-02-18 20:46:32,1,-73.99156188964845,40.744773864746094,-73.98392486572266,40.74658203125,N,285
529095,id529095,1,2016-04-30 20:08:38,2016-04-30 20:35:58,1,-73.98564147949219,40.71806716918945,-73.93401336669923,40.681419372558594,N,1640
1056574,id1056574,2,2016-04-21 12:03:06,2016-04-21 12:15:49,1,-73.96693420410156,40.78874588012695,-73.98413848876955,40.78057861328125,N,763
210839,id210839,2,2016-01-25 09:36:06,2016-01-25 09:51:12,1,-73.99263000488281,40.751712799072266,-73.98372650146483,40.74916458129883,N,906
766495,id766495,1,2016-06-27 19:28:16,2016-06-27 19:34:47,3,-73.97679901123048,40.75126647949219,-73.99029541015625,40.75663375854492,N,391
349998,id349998,1,2016-02-11 00:05:55,2016-02-11 00:24:20,1,-73.92708587646483,40.7519416809082,-73.85636901855469,40.722999572753906,N,1105
486373,id486373,2,2016-02-12 15:53:47,2016-02-12 16:00:11,1,-73.9708023071289,40.74598693847656,-73.97005462646483,40.752197265625,N,384
960303,id960303,2,2016-04-19 22:19:16,2016-04-19 22:38:12,1,-73.98433685302734,40.764663696289055,-73.94271087646483,40.790203094482415,N,1136
64430,id064430,2,2016-05-06 19:06:18,2016-05-06 19:08:40,2,-73.96637725830078,40.75790023803711,-73.96788024902342,40.752628326416016,N,142
861741,id861741,2,2016-04-14 22:58:40,2016-04-14 23:17:48,1,-73.98831939697266,40.748191833496094,-74.009521484375,40.708091735839844,N,1148
39743,id039743,2,2016-02-14 02:13:24,2016-02-14 02:16:33,2,-73.9837417602539,40.731929779052734,-73.97648620605469,40.73601150512695,N,189
213583,id213583,2,2016-05-18 16:08:00,2016-05-18 16:11:18,3,-73.97679138183594,40.77500915527344,-73.97084045410156,40.79592895507813,N,198
1129054,id1129054,1,2016-04-01 22:12:40,2016-04-01 22:28:30,1,-73.87311553955078,40.77410125732422,-73.95340728759766,40.72689056396485,N,950
916370,id916370,2,2016-04-09 10:21:47,2016-04-09 10:28:39,1,-73.98214721679686,40.76520538330078,-73.96836853027344,40.755046844482415,N,412
1209289,id1209289,1,2016-05-19 09:59:02,2016-05-19 10:24:28,1,-73.99590301513672,40.75962448120117,-73.98646545410156,40.74439239501953,N,1526
647714,id647714,1,2016-02-01 07:33:46,2016-02-01 07:48:49,1,-73.97630310058595,40.77555847167969,-73.94927215576173,40.7852897644043,N,903
971654,id971654,2,2016-01-09 04:17:59,2016-01-09 04:37:39,1,-74.0067367553711,40.74425888061523,-73.9377212524414,40.80279922485352,N,1180
1296878,id1296878,2,2016-02-29 15:31:29,2016-02-29 15:42:32,1,-73.975830078125,40.751068115234375,-73.98430633544923,40.75027084350585,N,663
1260104,id1260104,1,2016-02-10 07:41:18,2016-02-10 07:44:41,1,-73.98577880859375,40.75877380371094,-73.99025726318358,40.75928115844727,N,203
339446,id339446,1,2016-03-20 00:54:59,2016-03-20 01:06:12,1,-73.97062683105469,40.75529098510742,-73.98787689208984,40.748924255371094,N,673
1049711,id1049711,2,2016-01-05 18:46:34,2016-01-05 18:55:13,1,-73.98082733154298,40.75280380249024,-73.98617553710938,40.75832748413085,N,519
1161515,id1161515,2,2016-01-22 09:41:39,2016-01-22 09:53:13,6,-73.98883819580078,40.75316619873047,-74.005859375,40.72531509399415,N,694
936056,id936056,2,2016-01-28 00:18:34,2016-01-28 00:35:04,1,-73.98996734619139,40.729408264160156,-73.95275115966798,40.78757095336913,N,990
1259477,id1259477,2,2016-03-06 11:12:23,2016-03-06 11:16:46,5,-73.98047637939453,40.74235916137695,-73.97154235839844,40.75075912475585,N,263
869015,id869015,1,2016-05-26 20:01:55,2016-05-26 20:16:43,1,-73.95720672607422,40.76514434814453,-73.98485565185547,40.747314453125,N,888
597912,id597912,2,2016-04-03 19:16:43,2016-04-03 19:20:30,1,-73.99054718017578,40.74624633789063,-73.99195098876955,40.74920654296875,N,227
1283435,id1283435,2,2016-01-28 00:26:03,2016-01-28 00:44:10,5,-74.00458526611328,40.72125625610352,-73.9412384033203,40.723228454589844,N,1087
1179294,id1179294,1,2016-02-06 01:30:02,2016-02-06 01:34:37,1,-73.98207092285155,40.740211486816406,-73.98797607421875,40.747573852539055,N,275
310819,id310819,2,2016-01-24 13:02:17,2016-01-24 13:12:42,1,-73.99244689941406,40.7239990234375,-74.00373077392578,40.72378921508789,N,625
1031427,id1031427,2,2016-02-01 01:49:21,2016-02-01 02:02:22,2,-73.99030303955078,40.749900817871094,-73.9708023071289,40.7977294921875,N,781
541447,id541447,2,2016-03-07 10:05:47,2016-03-07 10:39:29,5,-73.8635025024414,40.769779205322266,-73.9875717163086,40.74922180175781,N,2022
1055383,id1055383,2,2016-01-16 13:04:40,2016-01-16 13:09:38,5,-73.98330688476562,40.76594543457031,-73.98214721679686,40.77405548095703,N,298
465488,id465488,1,2016-06-24 00:39:01,2016-06-24 00:41:05,1,-73.9915313720703,40.74944305419922,-73.99813079833984,40.74040985107422,N,124
806584,id806584,1,2016-04-03 21:16:56,2016-04-03 21:24:49,1,-73.98296356201173,40.72668838500977,-73.98809814453125,40.71874237060547,N,473
824276,id824276,2,2016-02-05 23:20:16,2016-02-05 23:36:59,1,-73.99596405029298,40.72431182861328,-73.99329376220702,40.696861267089844,N,1003
581410,id581410,1,2016-05-09 01:10:46,2016-05-09 01:28:34,1,-73.98973846435547,40.757545471191406,-73.91213226318358,40.75571823120117,N,1068
758469,id758469,2,2016-04-07 10:05:42,2016-04-07 10:25:55,1,-73.9554214477539,40.77990341186523,-73.9760208129883,40.76377487182617,N,1213
862659,id862659,2,2016-01-13 04:42:33,2016-01-13 04:51:40,1,-73.97695922851562,40.78483963012695,-73.95612335205078,40.77210998535156,N,547
221267,id221267,2,2016-02-17 10:04:52,2016-02-17 10:15:08,1,-73.95394897460938,40.77463912963867,-73.96652221679686,40.75741958618164,N,616
602207,id602207,1,2016-04-20 07:23:55,2016-04-20 07:36:41,1,-73.9827423095703,40.77705383300781,-73.95265960693358,40.78929138183594,N,766
881689,id881689,1,2016-02-04 09:00:50,2016-02-04 09:12:52,1,-73.94157409667969,40.800308227539055,-73.95736694335938,40.81179428100585,N,722
771489,id771489,2,2016-03-28 03:49:40,2016-03-28 03:53:05,2,-73.98988342285155,40.718994140625,-73.96243286132812,40.7099723815918,N,205
96072,id096072,2,2016-01-11 14:42:11,2016-01-11 14:49:53,1,-74.00650787353516,40.73239135742188,-74.00409698486328,40.72702026367188,N,462
566336,id566336,1,2016-04-16 22:18:36,2016-04-16 22:32:22,1,-73.98609161376955,40.73084259033203,-73.96150970458984,40.76045227050781,N,826
131920,id131920,1,2016-03-12 10:00:25,2016-03-12 10:04:15,1,-73.99638366699219,40.75314331054688,-74.00568389892578,40.74109649658203,N,230
926324,id926324,2,2016-04-26 12:46:09,2016-04-26 12:56:57,1,-73.97700500488281,40.75170135498047,-73.98338317871094,40.75014877319336,N,648
997199,id997199,2,2016-05-30 14:37:55,2016-05-30 14:47:52,3,-73.97293853759766,40.75587844848633,-73.9911880493164,40.75041580200195,N,597
504155,id504155,2,2016-01-24 11:03:32,2016-01-24 11:24:01,2,-73.9693832397461,40.790351867675774,-73.9412612915039,40.81678009033203,N,1229
552917,id552917,1,2016-02-02 22:57:54,2016-02-02 23:29:37,1,-73.97929382324219,40.76399993896485,-73.8851318359375,40.713340759277344,N,1903
286003,id286003,2,2016-05-11 15:26:31,2016-05-11 15:40:31,4,-73.96805572509766,40.7624626159668,-73.99343872070312,40.741523742675774,N,840
1271835,id1271835,1,2016-01-17 13:49:20,2016-01-17 14:04:29,3,-73.98776245117188,40.738224029541016,-73.97679901123048,40.76495361328125,N,909
26984,id026984,2,2016-01-18 15:14:39,2016-01-18 15:46:49,4,-73.87075805664062,40.773685455322266,-73.9900894165039,40.732887268066406,N,1930
934742,id934742,1,2016-03-31 20:08:42,2016-03-31 20:30:07,1,-73.96937561035155,40.76364135742188,-73.93309020996094,40.79680633544922,N,1285
91885,id091885,2,2016-05-17 11:27:06,2016-05-17 11:49:18,1,-73.97902679443358,40.76225662231445,-73.94479370117188,40.77891159057617,N,1332
67633,id067633,2,2016-04-16 13:46:47,2016-04-16 13:56:23,3,-73.9659194946289,40.8006591796875,-73.97769165039062,40.78908920288085,N,576
954372,id954372,1,2016-03-26 08:53:50,2016-03-26 09:03:52,1,-74.01570892333984,40.71517181396485,-73.9952392578125,40.71764755249024,N,602
1238600,id1238600,1,2016-04-25 11:58:29,2016-04-25 12:04:01,1,-73.98603057861328,40.73475646972656,-73.97707366943358,40.73642349243164,N,332
849067,id849067,2,2016-04-23 22:55:22,2016-04-23 23:04:03,5,-73.98475646972656,40.72838973999024,-73.98313903808595,40.74176025390625,N,521
669124,id669124,1,2016-02-19 19:20:27,2016-02-19 19:24:23,2,-73.98439788818358,40.759273529052734,-73.98666381835938,40.75545120239258,N,236
1161550,id1161550,1,2016-06-22 14:26:36,2016-06-22 14:40:20,1,-73.97633361816406,40.75996780395508,-73.98242950439453,40.76668930053711,N,824
28348,id028348,1,2016-03-16 09:16:45,2016-03-16 09:33:23,1,-73.97864532470702,40.752052307128906,-73.98625946044923,40.745792388916016,N,998
593636,id593636,1,2016-04-03 01:51:23,2016-04-03 01:58:19,1,-73.9783477783203,40.75233459472656,-73.98882293701173,40.74442672729492,N,416
126488,id126488,1,2016-01-23 01:18:11,2016-01-23 01:22:45,2,-73.98123931884766,40.74123764038085,-73.9713134765625,40.75307083129883,N,274
1266513,id1266513,1,2016-01-17 21:00:54,2016-01-17 21:11:38,1,-74.00408935546875,40.74212265014648,-73.9737777709961,40.75386047363281,N,644
978499,id978499,2,2016-06-26 14:49:14,2016-06-26 15:06:13,1,-73.97927856445312,40.75300979614258,-73.99923706054686,40.728828430175774,N,1019
4057,id004057,1,2016-06-16 07:59:17,2016-06-16 08:11:01,2,-73.95520782470702,40.82034301757813,-73.96980285644531,40.79562377929688,N,704
1134215,id1134215,1,2016-02-19 19:53:55,2016-02-19 20:09:06,1,-73.86351013183594,40.769546508789055,-73.91108703613281,40.77640151977539,N,911
1009528,id1009528,1,2016-05-25 23:37:10,2016-05-25 23:47:55,1,-73.99094390869139,40.72800064086913,-73.97086334228516,40.75543594360352,N,645
452241,id452241,2,2016-06-03 18:09:43,2016-06-03 18:19:46,5,-73.9861831665039,40.72717666625977,-74.00105285644531,40.73163604736328,N,603
950413,id950413,1,2016-02-26 09:07:26,2016-02-26 09:18:16,1,-73.98572540283203,40.74418258666992,-73.98436737060547,40.7547721862793,N,650
554345,id554345,1,2016-02-14 23:50:57,2016-02-15 00:07:45,2,-73.98271179199219,40.71990966796875,-73.98481750488281,40.67810821533203,N,1008
1126075,id1126075,1,2016-04-14 06:47:21,2016-04-14 06:58:59,1,-73.96401977539062,40.75676345825195,-74.00382995605469,40.70779037475585,N,698
576472,id576472,1,2016-02-03 13:22:22,2016-02-03 13:25:50,1,-73.9996566772461,40.733699798583984,-74.00535583496094,40.72857284545898,N,208
1005997,id1005997,1,2016-05-31 18:35:02,2016-05-31 19:07:39,1,-73.99412536621094,40.75121688842773,-73.98301696777342,40.72351837158203,N,1957
766777,id766777,1,2016-05-14 08:32:17,2016-05-14 08:39:54,1,-73.98854064941406,40.74839782714844,-73.99034118652342,40.75617599487305,N,457
590016,id590016,1,2016-01-11 07:26:51,2016-01-11 07:44:00,1,-73.99568176269531,40.74419021606445,-73.97848510742188,40.78270721435547,N,1029
582749,id582749,2,2016-04-03 14:45:59,2016-04-03 14:57:48,5,-73.96025848388672,40.765892028808594,-73.98477935791014,40.73474884033203,N,709
718447,id718447,1,2016-03-20 16:11:28,2016-03-20 16:32:41,1,-73.96549224853516,40.759441375732415,-73.9680938720703,40.76078796386719,N,1273
726291,id726291,2,2016-03-26 19:08:21,2016-03-26 19:15:30,2,-73.97247314453125,40.759071350097656,-73.98005676269531,40.77544021606445,N,429
1170514,id1170514,1,2016-05-27 23:57:28,2016-05-28 00:02:41,2,-73.99383544921875,40.72736740112305,-73.98712921142578,40.72940444946289,N,313
14757,id014757,1,2016-02-15 16:02:41,2016-02-15 16:18:35,1,-73.97183990478516,40.781982421875,-73.93525695800781,40.79931640625,N,954
292443,id292443,2,2016-06-15 22:03:59,2016-06-15 22:15:58,2,-73.98027801513672,40.726409912109375,-73.96588134765625,40.754539489746094,N,719
689260,id689260,1,2016-01-08 14:03:53,2016-01-08 14:06:25,1,-73.98213958740234,40.68586349487305,-73.98887634277344,40.68918991088867,N,152
74726,id074726,1,2016-04-17 01:47:49,2016-04-17 01:51:30,2,-73.99838256835938,40.75059127807617,-74.00364685058594,40.74359893798828,N,221
779081,id779081,1,2016-02-03 15:59:14,2016-02-03 16:17:51,1,-73.95431518554686,40.741695404052734,-74.00609588623048,40.7094955444336,N,1117
570657,id570657,2,2016-06-17 22:21:39,2016-06-17 22:25:42,6,-74.00743865966798,40.74114990234375,-74.00836181640625,40.73490905761719,N,243
595897,id595897,2,2016-06-03 23:47:29,2016-06-03 23:55:45,1,-73.96875762939453,40.7546272277832,-73.98258209228516,40.73564529418945,N,496
566528,id566528,1,2016-04-05 15:19:45,2016-04-05 15:26:08,1,-73.97747802734375,40.75042724609375,-73.97653198242188,40.75653076171875,N,383
314481,id314481,1,2016-03-29 14:32:05,2016-03-29 14:46:24,1,-73.96669006347656,40.75865173339844,-73.94873046875,40.78085708618164,N,859
456027,id456027,1,2016-02-17 22:47:12,2016-02-17 23:03:45,1,-73.9491195678711,40.797229766845696,-73.98942565917969,40.76781845092773,N,993
857143,id857143,1,2016-04-09 19:49:25,2016-04-09 19:54:16,2,-73.9516372680664,40.76982498168945,-73.95370483398438,40.77516555786133,N,291
1002411,id1002411,2,2016-02-22 17:33:30,2016-02-22 17:52:49,6,-73.9581298828125,40.764915466308594,-73.99530792236328,40.73912811279297,N,1159
750964,id750964,2,2016-06-05 16:23:00,2016-06-05 16:31:58,3,-73.97685241699219,40.68724822998047,-73.93417358398438,40.69353103637695,N,538
855987,id855987,2,2016-04-30 10:03:17,2016-04-30 10:17:42,3,-73.95939636230467,40.78036117553711,-73.97927856445312,40.75577926635742,N,865
599320,id599320,2,2016-04-25 10:15:37,2016-04-25 10:27:21,1,-74.0102310180664,40.720516204833984,-73.99221038818358,40.7437629699707,N,704
